brand,freshlabels_name,freshlabels_price,freshlabels_url,nila_name,nila_price,nila_url,premium_pct,match_score,match_confidence,competitor,scraped_at,queens_name,queens_price,queens_url,tier
Carhartt WIP,S/S Chase T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-chase-t-shirt-c1797/,,,,-58.03,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Pocket Heart T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-pocket-heart-t-shirt-c4273/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Pocket Heart T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-pocket-heart-t-shirt-c4274/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Chester T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chester-t-shirt-c3222/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Chase T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chase-t-shirt-c5039/,,,,-17.93,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Chase T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chase-t-shirt-c5040/,,,,-17.93,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Ezra T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-ezra-t-shirt-c5044/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Pocket Heart T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-pocket-heart-t-shirt-c5006/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Script Embroidery T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-script-embroidery-t-shirt-c5036/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Script Embroidery T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-script-embroidery-t-shirt-c5037/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Script Embroidery T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-script-embroidery-t-shirt-c5035/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c5034/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Chase T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chase-t-shirt-c4135/,,,,-17.93,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Pocket Heart T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-pocket-heart-t-shirt-c5005/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c5028/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c5031/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c5032/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c5033/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Chase T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-chase-t-shirt-c1683/,,,,-58.03,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Michigan Shirt,2350.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-michigan-shirt-c5071/,,,,62.07,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Chester T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chester-t-shirt-c5064/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Impact T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-impact-t-shirt-c5062/,,,,-49.55,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Chester T-Shirt,890.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chester-t-shirt-c3224/,,,,-38.62,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Harlequin BBQ T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-harlequin-bbq-t-shirt-c4943/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Sean Hamilton 01 T-Shirt,1850.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-sean-hamilton-01-t-shirt-c5136/,,,,-21.58,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,Postal Jacket,4190.0,https://www.freshlabels.cz/en/products/carhartt-wip-postal-jacket-c5087/,,,,6.08,92.85714285714286,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' Postal Jacket,3950.0,https://www.queens.cz/cs/damske-bundy/489376-carhartt-wip-w-postal-jacket-black-wax.html,ENTRY
Carhartt WIP,S/S Warm Views T-Shirt,1550.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-warm-views-t-shirt-c5131/,,,,-34.29,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Chester T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-chester-t-shirt-c5065/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Spirals T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-spirals-t-shirt-c5072/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Spoiled T-Shirt,1450.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-spoiled-t-shirt-c5077/,,,,0.0,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Nelson T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-nelson-t-shirt-c5081/,,,,-17.93,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,W' S/S Nelson T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-nelson-t-shirt-c5082/,,,,-17.93,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Eightynine T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-eightynine-t-shirt-c5090/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Eightynine T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-eightynine-t-shirt-c5091/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Eightynine T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-eightynine-t-shirt-c5092/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Barbwire C T-Shirt,1190.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-barbwire-c-t-shirt-c5095/,,,,-49.55,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Harlequin BBQ T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-harlequin-bbq-t-shirt-c5096/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,Postal Jacket,4190.0,https://www.freshlabels.cz/en/products/carhartt-wip-postal-jacket-c5088/,,,,6.08,92.85714285714286,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' Postal Jacket,3950.0,https://www.queens.cz/cs/damske-bundy/489376-carhartt-wip-w-postal-jacket-black-wax.html,ENTRY
Carhartt WIP,W' S/S Benton T-Shirt,1450.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-benton-t-shirt-c5085/,,,,0.0,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Cloud Heart T-Shirt,1290.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-cloud-heart-t-shirt-c5125/,,,,-45.32,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Chase T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-chase-t-shirt-c1684/,,,,-58.03,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Warm Views T-Shirt,1550.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-warm-views-t-shirt-c5130/,,,,-34.29,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Script Embroidery T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-script-embroidery-t-shirt-c2958/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,S/S Pocket T-Shirt,950.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-pocket-t-shirt-c2956/,,,,-59.73,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Carhartt WIP,W' S/S Ringer T-Shirt,990.0,https://www.freshlabels.cz/en/products/carhartt-wip-w-ss-ringer-t-shirt-c5129/,,,,-31.72,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP W' S/S Spoiled T-Shirt,1450.0,https://www.queens.cz/cs/damska-tricka/489337-carhartt-wip-w-s-s-spoiled-t-shirt-black.html,ENTRY
Carhartt WIP,S/S Base T-Shirt,790.0,https://www.freshlabels.cz/en/products/carhartt-wip-ss-base-t-shirt-c2042/,,,,-66.51,100.0,HIGH,queens,2026-04-08T01:18:26.117394+00:00,Carhartt WIP S/S Royce Shirt,2359.0,https://www.queens.cz/cs/panske-kosile/503932-carhartt-wip-s-s-royce-shirt-royce-stripe-icaria-white.html,ENTRY
Dickies,Duck Canvas Cross Body,990.0,https://www.freshlabels.cz/en/products/dickies-duck-canvas-cross-body-di433/,,,,3.23,84.61538461538461,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies Duck Canvas Cross Body Bum Bag ,959.0,https://www.queens.cz/cs/ledvinky/240244-dickies-duck-canvas-cross-body-bum-bag-black.html,ENTRY
Dickies,Valley Grove,490.0,https://www.freshlabels.cz/en/products/dickies-valley-grove-di430/,,,,-1.8,82.75862068965517,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies Valley Grove Sock,499.0,https://www.queens.cz/cs/panske-ponozky/460510-dickies-valley-grove-sock-wood-ash.html,ENTRY
Dickies,874 Work Pant Rec,1890.0,https://www.freshlabels.cz/en/products/dickies-874-work-pant-rec-di467/,,,,5.06,84.84848484848484,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies W 874 Work Pants,1799.0,https://www.queens.cz/cs/dziny-a-kalhoty/309421-dickies-w-874-work-pants-military-khaki.html,ENTRY
Dickies,874 Work Pant Rec,1890.0,https://www.freshlabels.cz/en/products/dickies-874-work-pant-rec-di450/,,,,5.06,84.84848484848484,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies W 874 Work Pants,1799.0,https://www.queens.cz/cs/dziny-a-kalhoty/309421-dickies-w-874-work-pants-military-khaki.html,ENTRY
Dickies,874 Work Pant Rec,1890.0,https://www.freshlabels.cz/en/products/dickies-874-work-pant-rec-di349/,,,,5.06,84.84848484848484,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies W 874 Work Pants,1799.0,https://www.queens.cz/cs/dziny-a-kalhoty/309421-dickies-w-874-work-pants-military-khaki.html,ENTRY
Dickies,874 Work Pant Rec,1890.0,https://www.freshlabels.cz/en/products/dickies-874-work-pant-rec-di348/,,,,5.06,84.84848484848484,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies W 874 Work Pants,1799.0,https://www.queens.cz/cs/dziny-a-kalhoty/309421-dickies-w-874-work-pants-military-khaki.html,ENTRY
Dickies,874 Work Pant,1890.0,https://www.freshlabels.cz/en/products/dickies-874-work-pant-di429/,,,,5.06,89.65517241379311,MEDIUM,queens,2026-04-08T01:18:49.601741+00:00,Dickies W 874 Work Pants,1799.0,https://www.queens.cz/cs/dziny-a-kalhoty/309421-dickies-w-874-work-pants-military-khaki.html,ENTRY
Gramicci,Field Sacoche,1450.0,https://www.freshlabels.cz/en/products/gramicci-field-sacoche-gra257/,,,,-3.27,100.0,HIGH,queens,2026-04-08T01:19:09.847226+00:00,Gramicci Field Sacoche,1499.0,https://www.queens.cz/cs/panske-tasky-pres-rameno/510658-gramicci-field-sacoche-olive.html,LIFESTYLE_CORE
Gramicci,G-Short,1990.0,https://www.freshlabels.cz/en/products/gramicci-g-short-gra180/,,,,1.58,100.0,HIGH,queens,2026-04-08T01:19:09.847226+00:00,Gramicci G-Short,1959.0,https://www.queens.cz/cs/panske-kratasy/488581-gramicci-g-short-smokey-grey.html,LIFESTYLE_CORE
Gramicci,G-Short Pigment Dyed,2090.0,https://www.freshlabels.cz/en/products/gramicci-g-short-pigment-dyed-gra183/,,,,-0.43,100.0,HIGH,queens,2026-04-08T01:19:09.847226+00:00,Gramicci G-Short Pigment Dyed,2099.0,https://www.queens.cz/cs/panske-kratasy/488584-gramicci-g-short-pigment-dyed-sand-pigment.html,LIFESTYLE_CORE
Osprey,Arcane™ Extra Large Day,3090.0,https://www.freshlabels.cz/en/products/osprey-arcane-extra-large-day-os016/,,,,3.03,95.65217391304348,HIGH,queens,2026-04-08T01:19:42.247175+00:00,Osprey Arcane Extra Large Day,2999.0,https://www.queens.cz/cs/panske-batohy/417493-osprey-arcane-extra-large-day-black.html,PREMIUM
Osprey,Arcane™ Large Day,2990.0,https://www.freshlabels.cz/en/products/osprey-arcane-large-day-os017/,,,,-0.3,94.11764705882352,HIGH,queens,2026-04-08T01:19:42.247175+00:00,Osprey Arcane Large Day,2999.0,https://www.queens.cz/cs/panske-batohy/417511-osprey-arcane-large-day-black.html,PREMIUM
Osprey,Transporter™ 40,3790.0,https://www.freshlabels.cz/en/products/osprey-transporter-40-os029/,,,,-0.24,93.33333333333333,HIGH,queens,2026-04-08T01:19:42.247175+00:00,Osprey Transporter 40,3799.0,https://www.queens.cz/cs/tasky-pres-rameno/417928-osprey-transporter-40-pine-leaf-earl-grey.html,PREMIUM
Osprey,Transporter™ 40,3790.0,https://www.freshlabels.cz/en/products/osprey-transporter-40-os030/,,,,-0.24,93.33333333333333,HIGH,queens,2026-04-08T01:19:42.247175+00:00,Osprey Transporter 40,3799.0,https://www.queens.cz/cs/tasky-pres-rameno/417928-osprey-transporter-40-pine-leaf-earl-grey.html,PREMIUM
Osprey,Transporter™ 65,4290.0,https://www.freshlabels.cz/en/products/osprey-transporter-65-os032/,,,,-0.21,93.33333333333333,HIGH,queens,2026-04-08T01:19:42.247175+00:00,Osprey Transporter 65,4299.0,https://www.queens.cz/cs/tasky-pres-rameno/417907-osprey-transporter-65-blue-flame-scoria-blue.html,PREMIUM
